"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","297","graphql schema","","Thu Dec 05 02:24:28 GMT 2024","failed","Thu Dec 05 02:24:28 GMT 2024","","Graphql schema","Graphql schema","graphql schema"
