"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","53","graphql schema","","Sun Jan 19 02:14:56 GMT 2025","failed","Sun Jan 19 02:14:56 GMT 2025","","Graphql schema","Graphql schema","graphql schema"
