"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 08 01:49:12 GMT 2023","Sun Oct 08 01:49:12 GMT 2023","318","","Graphql schema","","Graphql schema","graphql schema","graphql schema",""
