"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","35","graphql schema","","Wed Feb 12 02:12:01 GMT 2025","failed","Wed Feb 12 02:12:01 GMT 2025","","Graphql schema","Graphql schema","graphql schema"
