"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","260","graphql schema","","Thu Oct 31 02:16:02 GMT 2024","failed","Thu Oct 31 02:16:02 GMT 2024","","Graphql schema","Graphql schema","graphql schema"
