"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 08 02:23:28 GMT 2023","Sat Jul 08 02:23:28 GMT 2023","371","","Graphql schema","","Graphql schema","graphql schema","graphql schema",""
