"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","177","graphql schema","","Tue Jan 07 02:14:43 GMT 2025","failed","Tue Jan 07 02:14:43 GMT 2025","","Graphql schema","Graphql schema","graphql schema"
