"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","185","graphql schema","","Tue Dec 31 02:12:01 GMT 2024","failed","Tue Dec 31 02:12:02 GMT 2024","","Graphql schema","Graphql schema","graphql schema"
