"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 24 01:43:03 GMT 2023","Tue Oct 24 01:43:03 GMT 2023","408","","Graphql schema","","Graphql schema","graphql schema","graphql schema",""
