"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","508","graphql schema","","Thu Jan 02 02:12:10 GMT 2025","failed","Thu Jan 02 02:12:11 GMT 2025","","Graphql schema","Graphql schema","graphql schema"
