"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","210","graphql schema","","Thu Feb 20 02:13:21 GMT 2025","failed","Thu Feb 20 02:13:21 GMT 2025","","Graphql schema","Graphql schema","graphql schema"
