"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","176","graphql schema","","Fri Jan 03 02:13:24 GMT 2025","failed","Fri Jan 03 02:13:24 GMT 2025","","Graphql schema","Graphql schema","graphql schema"
