"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","186","graphql schema","","Wed Jan 15 02:10:18 GMT 2025","failed","Wed Jan 15 02:10:18 GMT 2025","","Graphql schema","Graphql schema","graphql schema"
