"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Sep 20 02:10:31 GMT 2024","Fri Sep 20 02:10:31 GMT 2024","62","","Graphql schema","","Graphql schema","graphql schema","graphql schema",""
