"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","138","graphql schema","","Sun Dec 01 02:43:58 GMT 2024","failed","Sun Dec 01 02:43:58 GMT 2024","","Graphql schema","Graphql schema","graphql schema"
