"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Oct 29 02:16:06 GMT 2024","Tue Oct 29 02:16:06 GMT 2024","50","","Graphql schema","","Graphql schema","graphql schema","graphql schema",""
