"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 30 01:57:41 GMT 2023","Sun Jul 30 01:57:41 GMT 2023","205","","Graphql schema","","Graphql schema","graphql schema","graphql schema",""
