"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 19 02:19:16 GMT 2023","Sun Feb 19 02:19:16 GMT 2023","843","","Graphql schema","","Graphql schema","graphql schema","graphql schema",""
