"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 15 01:43:08 GMT 2023","Fri Sep 15 01:43:09 GMT 2023","356","","Graphql schema","","Graphql schema","graphql schema","graphql schema",""
