"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed May 29 01:56:17 GMT 2024","Wed May 29 01:56:17 GMT 2024","235","","Graphql schema","","Graphql schema","graphql schema","graphql schema",""
