"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","45","graphql schema","","Wed Feb 19 02:12:52 GMT 2025","failed","Wed Feb 19 02:12:52 GMT 2025","","Graphql schema","Graphql schema","graphql schema"
