"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","189","graphql schema","","Wed Feb 26 02:15:27 GMT 2025","failed","Wed Feb 26 02:15:28 GMT 2025","","Graphql schema","Graphql schema","graphql schema"
