"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 04 01:58:35 GMT 2023","Thu May 04 01:58:35 GMT 2023","353","","Graphql schema","","Graphql schema","graphql schema","graphql schema",""
