"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","418","graphql schema","","Sun Dec 22 02:19:00 GMT 2024","failed","Sun Dec 22 02:19:01 GMT 2024","","Graphql schema","Graphql schema","graphql schema"
