"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 22 01:40:06 GMT 2024","Thu Feb 22 01:40:06 GMT 2024","439","","Graphql schema","","Graphql schema","graphql schema","graphql schema",""
