"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","254","graphql schema","","Tue Dec 17 02:23:22 GMT 2024","failed","Tue Dec 17 02:23:23 GMT 2024","","Graphql schema","Graphql schema","graphql schema"
