"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","169","graphql schema","","Wed Nov 06 02:11:03 GMT 2024","failed","Wed Nov 06 02:11:03 GMT 2024","","Graphql schema","Graphql schema","graphql schema"
