"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed May 15 01:54:31 GMT 2024","Wed May 15 01:54:31 GMT 2024","173","","Graphql schema","","Graphql schema","graphql schema","graphql schema",""
