"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","37","graphql schema","","Fri Feb 21 02:13:51 GMT 2025","failed","Fri Feb 21 02:13:51 GMT 2025","","Graphql schema","Graphql schema","graphql schema"
