"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","139","graphql schema","","Tue Nov 26 02:20:45 GMT 2024","failed","Tue Nov 26 02:20:45 GMT 2024","","Graphql schema","Graphql schema","graphql schema"
