"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jun 19 01:57:18 GMT 2024","Wed Jun 19 01:57:18 GMT 2024","263","","Graphql schema","","Graphql schema","graphql schema","graphql schema",""
