"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","89","graphql schema","","Tue Nov 05 02:11:48 GMT 2024","failed","Tue Nov 05 02:11:48 GMT 2024","","Graphql schema","Graphql schema","graphql schema"
