"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun May 05 01:52:56 GMT 2024","Sun May 05 01:52:56 GMT 2024","185","","Graphql schema","","Graphql schema","graphql schema","graphql schema",""
