"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 18 02:29:03 GMT 2023","Tue Jul 18 02:29:04 GMT 2023","357","","Graphql schema","","Graphql schema","graphql schema","graphql schema",""
