"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 03 01:53:55 GMT 2023","Sun Dec 03 01:53:55 GMT 2023","150","","Graphql schema","","Graphql schema","graphql schema","graphql schema",""
