"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 27 01:43:08 GMT 2023","Wed Sep 27 01:43:08 GMT 2023","358","","Graphql schema","","Graphql schema","graphql schema","graphql schema",""
