"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","140","graphql schema","","Wed Nov 20 02:18:49 GMT 2024","failed","Wed Nov 20 02:18:50 GMT 2024","","Graphql schema","Graphql schema","graphql schema"
