"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","136","graphql schema","","Sat Mar 01 02:21:04 GMT 2025","failed","Sat Mar 01 02:21:04 GMT 2025","","Graphql schema","Graphql schema","graphql schema"
