"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","437","graphql schema","","Sat Feb 15 02:11:00 GMT 2025","failed","Sat Feb 15 02:11:01 GMT 2025","","Graphql schema","Graphql schema","graphql schema"
