"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","167","graphql schema","","Tue Feb 04 02:09:54 GMT 2025","failed","Tue Feb 04 02:09:55 GMT 2025","","Graphql schema","Graphql schema","graphql schema"
