"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","51","graphql schema","","Tue Feb 18 02:11:45 GMT 2025","failed","Tue Feb 18 02:11:45 GMT 2025","","Graphql schema","Graphql schema","graphql schema"
