"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 09 02:15:57 GMT 2022","Fri Dec 09 02:15:58 GMT 2022","237","","Graphql schema","","Graphql schema","graphql schema","graphql schema",""
