"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Apr 06 01:40:12 GMT 2024","Sat Apr 06 01:40:12 GMT 2024","277","","Graphql schema","","Graphql schema","graphql schema","graphql schema",""
