"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","189","graphql schema","","Sat Dec 28 02:09:49 GMT 2024","failed","Sat Dec 28 02:09:50 GMT 2024","","Graphql schema","Graphql schema","graphql schema"
