"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","170","graphql schema","","Mon Nov 18 02:22:06 GMT 2024","failed","Mon Nov 18 02:22:07 GMT 2024","","Graphql schema","Graphql schema","graphql schema"
