"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Sep 24 02:13:55 GMT 2024","Tue Sep 24 02:13:55 GMT 2024","78","","Graphql schema","","Graphql schema","graphql schema","graphql schema",""
