"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","278","graphql schema","","Sat Dec 14 02:19:51 GMT 2024","failed","Sat Dec 14 02:19:51 GMT 2024","","Graphql schema","Graphql schema","graphql schema"
