"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 07 02:10:05 GMT 2023","Sat Jan 07 02:10:06 GMT 2023","1315","","Graphql schema","","Graphql schema","graphql schema","graphql schema",""
