"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Apr 11 01:43:57 GMT 2024","Thu Apr 11 01:43:57 GMT 2024","53","","Graphql schema","","Graphql schema","graphql schema","graphql schema",""
