"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","83","graphql schema","","Mon Dec 16 02:27:00 GMT 2024","failed","Mon Dec 16 02:27:00 GMT 2024","","Graphql schema","Graphql schema","graphql schema"
