"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 13 03:38:47 GMT 2022","Sat Aug 13 03:38:47 GMT 2022","631","","Graphql schema","","Graphql schema","graphql schema","graphql schema",""
