"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","26","graphql schema","","Fri Jan 24 02:10:22 GMT 2025","failed","Fri Jan 24 02:10:22 GMT 2025","","Graphql schema","Graphql schema","graphql schema"
